,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
1195,406,Малой Архангельскъ,,21.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАЛОЙ АРХАНГЕЛЬСКЪ, городъ Орловскаго Намѣстничества. Въ немъ бываетъ дважды въ недѣлю съѣздъ.",Малой Архангельск,not_found,Малой Архангельск,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.8511&west=32.7557&east=39.224&north=54.0138&name=%D0%9C%D0%B0%D0%BB%D0%BE%D0%B9+%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA&username=jaguillette&featureClass=P,None,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,not_in_text,not_иn_text,нот_ин_теxт,71,"Maloi Arkhangel'sk"""
1196,406,Малой Архангельскъ,,21.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАЛОЙ АРХАНГЕЛЬСКЪ, городъ Орловскаго Намѣстничества. Въ немъ бываетъ дважды въ недѣлю съѣздъ.",Малой Архангельск,not_found,Малой Архангель,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.8511&west=32.7557&east=39.224&north=54.0138&name=%D0%9C%D0%B0%D0%BB%D0%BE%D0%B9+%D0%90%D1%80%D1%85%D0%B0%D0%BD%D0%B3%D0%B5%D0%BB%D1%8C&username=jaguillette&featureClass=P,None,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,not_in_text,not_иn_text,нот_ин_теxт,71,"Maloi Arkhangel'sk"""
1197,407,Малой Ярославецъ,,12.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАЛОЙ ЯРОСЛАВЕЦЪ, городъ Калужскаго Намѣстничества. Въ немъ бываютъ въ годъ ярмарки Апрѣля 23, Маія 9, Ноября 26, Декабря б и въ десятую пятницу по Пасхѣ , на которыя пріѣзжаютъ купцы изъ Боровска, Вереи и Серпухова съ шелковыми и бумажными платками , китайками , выбойками, чаемъ, сахаромъ, кофіемъ и разными москотильными товарами ; а главную часть сего торгу составляютъ окрестные жители, которые привозятъ съѣстные припасы и деревенскія издѣлья.",Малой Ярославец,not_found,Малой Ярославец,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=53.2604&west=33.3881&east=37.3796&north=55.374&name=%D0%9C%D0%B0%D0%BB%D0%BE%D0%B9+%D0%AF%D1%80%D0%BE%D1%81%D0%BB%D0%B0%D0%B2%D0%B5%D1%86&username=jaguillette&featureClass=P,None,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,not_иn_text,нот_ин_теxт,71,"Maloi Iaroslavets"""
1198,408,Малыкова,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАЛЫКОВА, мѣстечко Полотскаго Намѣстничества въ уѣздѣ города Динабурга. Въ семъ мѣстѣ бываетъ въ году одна ярмарка; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами, виномъ и пивомъ.",Малыкова,not_found,Малыкова,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%9C%D0%B0%D0%BB%D1%8B%D0%BA%D0%BE%D0%B2%D0%B0&username=jaguillette&featureClass=P,None,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабурга,Динабурга,динабург,71,Malykova
1199,409,Мангазея,Туруханскъ,34.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАНГАЗЕЯ, или ТУРУХАНСКЪ, городъ Тобольскаго Намѣстничества. Въ семъ городѣ бываетъ ярмарка въ лѣтнее время въ Іюнѣ и Іюлѣ мѣсяцахъ; торги бываютъ съ Великороссій-скими и Сибирскими разныхъ городовъ купцами покупкою всякихъ уловленныхъ звѣрей Сибирскихъ и продажею мѣлочныхъ товаровъ Россійскихъ.",Мангазея,not_found,Мангазея,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=54.195278&west=64.258056&east=72.258056&north=62.195278&name=%D0%9C%D0%B0%D0%BD%D0%B3%D0%B0%D0%B7%D0%B5%D1%8F&username=jaguillette&featureClass=P,None,geonames,Тобольскаго Намѣстничества,Тобольского Наместничества,тобольск,not_in_text,not_иn_text,нот_ин_теxт,71,Mangazeia
1200,410,Маркушевская,,2.0,not_found,not_found,деревня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=70,"МАРКУШЕВСКАЯ , Економическая деревня Архангельскаго Намѣстничества. Здѣсь бываетъ ярмарка Іюля 8 дня; купцы пріѣзжаютъ изъ ближнихъ городовъ съ разными мѣлочными москотильными и прочими то варами, и покупаютъ у крестъянъ ихъ пріуготовленія, а иногда и мягкую рухлядь, также сало , холстъ и прочее.",Маркушевская,not_found,Маркушевская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=60.3600075373&west=27.4506621361&east=58.6121673584&north=70.1894276115&name=%D0%9C%D0%B0%D1%80%D0%BA%D1%83%D1%88%D0%B5%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P,None,geonames,Архангельскаго Намѣстничества,Архангельского Наместничества,архангельск,not_in_text,not_иn_text,нот_ин_теxт,71,Markushevskaia
1201,411,Масленская,,129.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=71,"МАСЛЕНСКАЯ, слобода Уфимскаго Намѣстничества въ Челябинскомъ уѣздѣ. Здѣсь бы",Масленская,not_found,Масленская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=50.733333&west=51.966667&east=59.966667&north=58.733333&name=%D0%9C%D0%B0%D1%81%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P,None,geonames,Уфимскаго Намѣстничества,Уфимского Наместничества,уфимск,Челябинскомъ уѣздѣ,Челябинском уезде,челябинск,72,Maslenskaia
1202,412,Масловичи,,94.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=71,"МАСЛОВИЧИ, мѣстечко Могилевскаго Намѣстничества въ Мстиславскомъ уѣздѣ. Здѣсь бываетъ одна ярмарка въ году.",Масловичи,not_found,Масловичи,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.9042&west=29.5408&east=32.863&north=55.194&name=%D0%9C%D0%B0%D1%81%D0%BB%D0%BE%D0%B2%D0%B8%D1%87%D0%B8&username=jaguillette&featureClass=P,None,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Мстиславскомъ уѣздѣ,Мстиславском уезде,мстиславск,72,Maslovichi
1204,414,Мачуха,,108.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=71,"МАЧУХА, село Екатеринославскаго Намѣстничества въ Полтавскомъ уѣздѣ. Въ ономъ бываетъ каждонедѣльной торгъ между окольными жителями разными съѣстными и питейными припасами.",Мачуха,not_found,Мачуха,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%9C%D0%B0%D1%87%D1%83%D1%85%D0%B0&username=jaguillette&featureClass=P,None,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,Полтавскомъ уѣздѣ,Полтавском уезде,полтавск,72,Machukha
1205,415,Машевъ,,123.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=71,"МАШЕВЪ , село Новогородскаго - Сѣверскаго Намѣстничества въ Стародубовскомъ уѣздѣ. Въ ономъ бываютъ небольшіе еженедѣльные торжки.",Машев,not_found,Машев,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=47.983333&west=29.266666999999998&east=37.266667&north=55.983333&name=%D0%9C%D0%B0%D1%88%D0%B5%D0%B2&username=jaguillette&featureClass=P,None,geonames,Новогородскаго - Сѣверскаго Намѣстничества,Новогородского - Северского Наместничества,новогородского - северск,Стародубовскомъ уѣздѣ,Стародубовском уезде,стародубовск,72,"Mashev"""
1210,418,Мвлинъ,,,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=71,"МВЛИНЪ, городъ Новогородскаго - Сѣверскаго Намѣстничества. Въ ономъ бываетъ въ годъ три ярмарки : первая на третіей недѣлѣ великаго поста, другая въ день Сошествія Святаго Духа, третія Августа 9 числа. На оныя съѣзжаются изъ сосѣдственныхъ мѣстъ купцы съ краснымъ товаромъ и другими мѣлочными; также купечество города торгуетъ своими произрастѣніями и произведеніями, какъ - то пенькою , коноплянымъ масломъ, горячимъ виномъ, табакомъ и прочими мѣлочми ; пеньку нѣкоторые купцы отправляютъ къ С. Петербургскому и Рижскому портамъ и въ пристани Порѣцкую и Иржевскую.",Мвлин,not_found,Мвлин,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=47.983333&west=29.266666999999998&east=37.266667&north=55.983333&name=%D0%9C%D0%B2%D0%BB%D0%B8%D0%BD&username=jaguillette&featureClass=P,None,geonames,Новогородскаго - Сѣверскаго Намѣстничества,Новогородского - Северского Наместничества,новогородского - северск,not_in_text,not_иn_text,нот_ин_теxт,72,"Mvlin"""
1215,422,Мерехва,,128.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=72,"МЕРЕХВА, мѣстечко Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Іюня 24, Августа 6; торгуютъ купцы мѣлочными, товарами , виномъ, пивомъ, медомъ и прочимъ.",Мерехва,not_found,Мерехва,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.4869&west=33.5563&east=38.2875&north=51.5689&name=%D0%9C%D0%B5%D1%80%D0%B5%D1%85%D0%B2%D0%B0&username=jaguillette&featureClass=P,None,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Харьковскаго уѣздѣ,Харьковского уезде,харьковск,73,Merekhva
1216,423,Мехонской,,129.0,not_found,not_found,острогъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=72,"МЕХОНСКОЙ , острогъ Уфимскаго Намѣстничества въ Челябинскомъ уѣздѣ. Здѣсь бываетъ ярмарка Декабря 25 и Іюля 2о; торгуютъ мѣлочнымъ товаромъ.",Мехонской,not_found,Мехонской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=50.733333&west=51.966667&east=59.966667&north=58.733333&name=%D0%9C%D0%B5%D1%85%D0%BE%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Уфимскаго Намѣстничества,Уфимского Наместничества,уфимск,Челябинскомъ уѣздѣ,Челябинском уезде,челябинск,73,Mekhonskoi
1331,435,Михайловской,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=74,"МИХАЙЛОВСКОЙ, погостъ Псковскаго Намѣстничества въ уѣздѣ города Острова. Здѣсь бываетъ въ году двѣ ярмарки , въ Сентябрѣ и Ноябрѣ ; купцы пріѣзжаютъ изъ Пскова съ разными мѣлочными товарами.",Михайловской,not_found,Михайловской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.1937102573&west=24.1218047142&east=32.1900482178&north=59.0651312501&name=%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Острова,Острова,остров,75,Mikhailovskoi
1346,442,Моромскъ,Моро,77.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОРОМСКЪ, или МОРО-МЕСКЪ, мѣстечко Кіевскаго Намѣстничества и уѣзду. Въ немъ бываетъ одна въ году 6 Декабря ярмарка.",Моромск,not_found,Моромск,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=49.08008&west=29.72503&east=34.35625&north=51.49413&name=%D0%9C%D0%BE%D1%80%D0%BE%D0%BC%D1%81%D0%BA&username=jaguillette&featureClass=P,None,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Кіевскаго уѣздѣ,Киевского уезде,киевск,76,"Moromsk"""
1347,442,Моромскъ,Моро,77.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОРОМСКЪ, или МОРО-МЕСКЪ, мѣстечко Кіевскаго Намѣстничества и уѣзду. Въ немъ бываетъ одна въ году 6 Декабря ярмарка.",Моромск,not_found,Мором,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=49.08008&west=29.72503&east=34.35625&north=51.49413&name=%D0%9C%D0%BE%D1%80%D0%BE%D0%BC&username=jaguillette&featureClass=P,None,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Кіевскаго уѣздѣ,Киевского уезде,киевск,76,"Moromsk"""
1352,447,Моцына,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОЦЫНА , мѣстечко Полотскаго Намѣстничества въ уѣздѣ города Динабурга. Въ семъ мѣстѣ бываютъ въ году три ярмарки ; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами, виномъ и пивомъ.",Моцына,not_found,Моцына,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%9C%D0%BE%D1%86%D1%8B%D0%BD%D0%B0&username=jaguillette&featureClass=P,None,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабурга,Динабурга,динабург,76,Motsyna
1353,448,Мошейка,,79.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=75,"МОШЕЙКА, село Калужскаго Намѣстничества въ Козельскомъ уѣздѣ. Здѣсь бываютъ торговые дни каждонедѣльно по воскресеньямъ; на оные пріѣзжаетъ купечество Калужской Провинціи изъ Калуги и Мещов-ска, также изъ Болхова, Бѣлева и другихъ городовъ; привозятъ товары мэскотильные, то есть нѣсколько бумажныхъ шелковыхъ и другихъ сортовъ матеріи, а по большей части уѣздные крестьяне привозятъ разные уѣздные товары, всякой хлѣбъ, пеньку, масло , медъ , воскъ , восчину , парусную уточную пряжу, холстъ льняной, посконной и прочее крестьянское рукодѣліе и другіе мѣлочные товары.",Мошейка,not_found,Мошейка,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=53.2604&west=33.3881&east=37.3796&north=55.374&name=%D0%9C%D0%BE%D1%88%D0%B5%D0%B9%D0%BA%D0%B0&username=jaguillette&featureClass=P,None,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,Козельскомъ уѣздѣ,Козельском уезде,козельск,76,Mosheika
1356,451,Муратова,,8.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=76,"МУРАТОВА, слобода въ Екатеринославскомъ Намѣстничествѣ. Въ оной бываетъ въ году четыре ярмарки.",Муратова,not_found,Муратова,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%9C%D1%83%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%B0&username=jaguillette&featureClass=P,None,geonames,Екатеринославскомъ Намѣстничества,Екатеринославском Наместничества,екатеринославск,not_in_text,not_иn_text,нот_ин_теxт,77,Muratova
1357,452,Мурзынка,,8.0,not_found,not_found,шанцъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=76,"МУРЗЫНКА , шанцъ того же Намѣстничества. Въ ономъ бываетъ въ году четыре ярмарки.",Мурзынка,not_found,Мурзынка,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%9C%D1%83%D1%80%D0%B7%D1%8B%D0%BD%D0%BA%D0%B0&username=jaguillette&featureClass=P,None,geonames,Екатеринославскомъ Намѣстничества,Екатеринославском Наместничества,екатеринославск,not_in_text,not_иn_text,нот_ин_теxт,77,Murzynka
1370,459,Набдинъ,,51.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=77,"НАБДИНЪ, погостъ Псковскаго Намѣстничества въ Великолуцкомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Декабря 25 дня, на коей отъ обывателей продаются кожи, ленъ, пенька, медъ и прочія тому подобныя вещи; а отъ Великолуцкихъ, Торопецкихъ Псковскихъ купцовъ разные мѣлкіe шелковые товары.",Набдин,not_found,Набдин,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.1937102573&west=24.1218047142&east=32.1900482178&north=59.0651312501&name=%D0%9D%D0%B0%D0%B1%D0%B4%D0%B8%D0%BD&username=jaguillette&featureClass=P,None,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Великолуцкомъ уѣздѣ,Великолуцком уезде,великолуцк,78,"Nabdin"""
1376,462,Наспищи,,41.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=78,"НАСПИЩИ, село Тульскаго Намѣстничества въ уѣздѣ города Алексина. Здѣсь бываетъ ярмарка Маія 2 и Іюля 24 дня; торгуютъ купцы до крестьянъ надлежащими товарами.",Наспищи,not_found,Наспищи,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.8329&west=35.5421&east=39.6827&north=55.0867&name=%D0%9D%D0%B0%D1%81%D0%BF%D0%B8%D1%89%D0%B8&username=jaguillette&featureClass=P,None,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Алексина,Алексина,алексин,79,Naspishchi
1379,464,Нельянской,,266.0,not_found,not_found,желѣзной заводъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=78,"НЕЛЬЯНСКОЙ , желѣзной заводъ Пермскаго Намѣстничества въ Екатеринбургскомъ уѣздѣ. Здѣсь бываетъ въ день Святыхъ Апостоловъ Петра и Павла нарочитая ярмарка пр0должающаяся нѣсколько дней на которую съѣзжается много купцовъ изъ близъ лежащихъ городовъ , а именно: Екатеринбурга , Верхотурья, Туринска, Тюмени , которые , какъ и тамошніе жители , разными Россійскими , Сибирскими и Китайскими товарами торгуютъ.",Нельянской,not_found,Нельянской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.22&west=50.56&east=65.27&north=61.8&name=%D0%9D%D0%B5%D0%BB%D1%8C%D1%8F%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Пермскаго Намѣстничества,Пермского Наместничества,пермск,Екатеринбургскомъ уѣздѣ,Екатеринбургском уезде,екатеринбургск,79,Nel'ianskoi
1381,466,Нейшлотъ,,6.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=78,"НЕЙШЛОТЪ, городъ Выборгскаго Намѣстничества. Въ немъ 1780 году учреждена годовая ярмарка 15 Сентября.",Нейшлот,not_found,Нейшлот,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=56.709167&west=24.744167&east=32.744167000000004&north=64.70916700000001&name=%D0%9D%D0%B5%D0%B9%D1%88%D0%BB%D0%BE%D1%82&username=jaguillette&featureClass=P,None,geonames,Выборгскаго Намѣстничества,Выборгского Наместничества,выборг,not_in_text,not_иn_text,нот_ин_теxт,79,"Neishlot"""
1384,468,Нестеровской,,8.0,not_found,not_found,шанцъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=78,"НЕСТЕРОВСКОЙ , шанцъ Екатеринославскаго Намѣстничествавоскреснымъ днямъ, а торгуютъ больше крестьянскими товарами , хлѣбными и харчевыми припасами.",Нестеровской,not_found,Нестеровской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%9D%D0%B5%D1%81%D1%82%D0%B5%D1%80%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,not_иn_text,нот_ин_теxт,79,Nesterovskoi
1385,469,Новоезерской Кириловъ,,49.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=79,"НОВОЕЗЕРСКОЙ КИРИЛОВЪ, монастырь Новогородскаго Намѣстничества въ уѣздѣ города Бѣлозерска. Здѣсь бываетъ годовая ярмарка Марта 17, называемая Алексѣевская. Сюда съѣзжаются разныхъ Россійскихъ городовъ купцы для торгу.",Новоезерской Кирилов,not_found,Новоезерской Кирилов,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=57.1&west=28.65&east=39.89&north=61.31&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%B5%D0%B7%D0%B5%D1%80%D1%81%D0%BA%D0%BE%D0%B9+%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P,None,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,Бѣлозерска,Белозерска,белозерск,80,"Novoezerskoi Kirilov"""
1386,470,Новой Миргородъ,,8.0,not_found,not_found,городѣ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=79,"НОВОЙ МИРГОРОДЪ, городѣ Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году четыре ярмарки.",Новой Миргород,not_found,Новой Миргород,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%B9+%D0%9C%D0%B8%D1%80%D0%B3%D0%BE%D1%80%D0%BE%D0%B4&username=jaguillette&featureClass=P,None,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,not_иn_text,нот_ин_теxт,80,"Novoi Mirgorod"""
1387,471,Новой Осколъ,,15.0,not_found,not_found,городѣ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=79,"НОВОЙ ОСКОЛЪ , городѣ Курскаго Намѣстничества. Въ немъ бываетъ одна въ годѣ ярмарка въ день Параскевы, нареченныя пятницы, въ исходѣ Октября , продолжающаяся одинъ день.",Новой Оскол,not_found,Новой Оскол,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=47.716667&west=32.183333&east=40.183333&north=55.716667&name=%D0%9D%D0%BE%D0%B2%D0%BE%D0%B9+%D0%9E%D1%81%D0%BA%D0%BE%D0%BB&username=jaguillette&featureClass=P,None,geonames,Курскаго Намѣстничества,Курского Наместничества,курск,not_in_text,not_иn_text,нот_ин_теxт,80,"Novoi Oskol"""
1388,472,Новые Млины,,102.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=79,"НОВЫЕ МЛИНЫ, мѣстечко Черниговскаго Намѣстничества въ уѣздѣ города Нѣжина. Здѣсь бываетъ въ году четыре ярмарки: первая Генваря 6, вторая 23 Апрѣля, третія 29 Іюня, четвертая 8 Сентября. На оныя пріѣзжаютъ купцы изъ Великороссійскихъ и Малороссійскихъ городовъ съ разными мѣлочными товарами; жителижь продаютъ хлѣбъ, рыбу, соль Крымскую и прочее.",Новые Млины,not_found,Новые Млины,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=47.5&west=27.3&east=35.3&north=55.5&name=%D0%9D%D0%BE%D0%B2%D1%8B%D0%B5+%D0%9C%D0%BB%D0%B8%D0%BD%D1%8B&username=jaguillette&featureClass=P,None,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,Нѣжина,Нежина,нежин,80,Novye Mliny
1396,477,Нуромской,,55.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=79,"НУРОМСКОЙ , монастырь Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ ярмарка Августа 1 числа, на которойпокупка и продажа происходишь разныхъ мѣлочныхъ москотильныхъ и прочихъ крестьянами пріуготовленныхъ товаровъ, какъ - то сала, холста, мякотныхъ и прочихъ.",Нуромской,not_found,Нуромской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=57.25&west=37.83&east=57.25&north=64.08&name=%D0%9D%D1%83%D1%80%D0%BE%D0%BC%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,Вологодскаго уѣздѣ,Вологодского уезде,вологодск,80,Nuromskoi
1399,479,Оберъ-Паленъ,,268.0,not_found,not_found,мыза,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=80,"ОБЕРЪ-ПАЛЕНЪ, Дворянская мыза Рижскаго Намѣстничества въ Дерптскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка.",Оберъ-Пален,not_found,Оберъ-Пален,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.9475&west=20.106944&east=28.106944&north=60.9475&name=%D0%9E%D0%B1%D0%B5%D1%80%D1%8A-%D0%9F%D0%B0%D0%BB%D0%B5%D0%BD&username=jaguillette&featureClass=P,None,geonames,Рижскаго Намѣстничества,Рижского Наместничества,рижск,Дерптскомъ уѣздѣ,Дерптском уезде,дерптск,81,"Ober""-Palen"""
1405,484,Одринъ Николаевской,,269.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=81,"ОДРИНЪ НИКОЛАЕВСКОЙ, монастырь Орловскаго Намѣстничества въ уѣздѣ города Карачева. При ономъ монастырѣ бываетъ ярмарка Маія 9 дня.",Одрин Николаевской,not_found,Одрин Николаевской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.8511&west=32.7557&east=39.224&north=54.0138&name=%D0%9E%D0%B4%D1%80%D0%B8%D0%BD+%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,Карачева,Карачева,карачев,82,"Odrin"" Nikolaevskoi"
