,SOURCE,admin1_new_orth,admin1_old_orth,admin1_partofID,admin1_std_name,admin1_stem,admin2_new_orth,admin2_old_orth,admin2_partofID,admin2_stem,admin_hierarchy,all_goods_count,alt_name_new_orth,alt_name_old_orth,desc_machine_translated,description_new_orth,description_old_orth,fairs,featuretype_old_orth,ge_бумажный_товар,ge_внутренний_товар,ge_галантерейный_товар,ge_гарусный_товар,ge_деревенский_товар,ge_деревянный_товар,ge_домовый_товар,ge_железный_товар,ge_заморский_товар,ge_крамными_товар,ge_красный_товар,ge_крестьянский_товар,ge_купецкий_товар,ge_лавочный_товар,ge_медный_товар,ge_мелкий_товар,ge_мелочный_товар,ge_мелочь,ge_меховой_товар,ge_москательный_товар,ge_мясо,ge_набойчатый_товар,ge_надлежащий_товар,ge_небогатый_товар,ge_недорогой_товар,ge_нужный_товар,ge_оловянный_товар,ge_особливый_товар,ge_питейный_припасы,ge_привозный_товар,ge_приуготовлять,ge_произрастание,ge_пушной_товар,ge_рукоделие,ge_рукодельный_товар,ge_серебреный_товар,ge_суровский_товар,ge_съестной_припасы,ge_харчевой_припасы,ge_шелковый_товар,ge_шерстяной_товар,ge_щепетильный_товар,general_goods_count,geo_coded,geo_country_code,geo_geonameId,geo_pres_country,geo_pres_loc,geo_x_coord,geo_y_coord,html_text,name_new_orth,name_new_orth_lc,name_old_orth,name_old_orth_lc,page,partof_id,sp_Крымскую_соль,sp_бечева,sp_брусья,sp_веревка,sp_вино,sp_воск,sp_выбойка,sp_гвоздь,sp_говядина,sp_горшок,sp_гумми,sp_дуга,sp_железо,sp_замок,sp_китайка,sp_кожа,sp_колеса,sp_конь,sp_коса,sp_котел,sp_ладан,sp_лес,sp_лошадь,sp_лыко,sp_масло,sp_мед,sp_нитка,sp_обод,sp_овца,sp_овчина,sp_парча,sp_пиво,sp_платок,sp_позумент,sp_покроми,sp_полотно,sp_рогожа,sp_роза,sp_ром,sp_сало,sp_сани,sp_сапог,sp_сахар,sp_сено,sp_сковорода,sp_скот,sp_скотский_кожа,sp_сосуд,sp_сукно,sp_табак,sp_хлеб,sp_холст,sp_хомут,sp_чулок,sp_шелк,specific_goods_count,txt_id
779,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,Пензенского Наместничества,Пензенскаго Намѣстничества,22.0,Пензенское Наместничество,пензенск,,,,шешкеев,пензенск|шешкеев,,,,"SHESHKEEV, since 1780, the city of Penza governorship. In the hold is annual Fair on May 24.","ШЕШКЕЕВ, с 1780 году город Пензенского Наместничества. В оном бывает годовая ярмарка Мая 24.","ШЕШКѢЕВЪ, съ 1780 году городъ Пензенскаго Намѣстничества. Въ ономъ бываетъ годовая ярмарка Маія 24.",1.0,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,RU,http://www.geonames.org/494120,Russia,"Ruzayevsky District, Mordovia",44.75599,54.19005,"ШЕШКѢЕВЪ, съ 1780 году </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Пензенскаго Намѣстничества. Въ ономъ бываетъ годовая ярмарка Маія 24.</span>",Шешкеев,Sheshkeev,Шешкѣевъ,"Sheshkeev""",129,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779
78,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=21,Киевского Наместничества,Кіевскаго Намѣстничества,13.0,Киевское Наместничество,киевск,Лубенском уезде,Лубенскомъ уѣздѣ,122.0,лубенск,киевск|лубенск,,,,"BUROMKA, place in Kiev Viceroyalty Lubenskiy County. In the hold there are two fairs a year: one on July 24, another number 1 November.","БУРОМКА, местечко Киевского Наместничества в Лубенском уезде. В оном бывают в год две ярмарки: одна Июля 24, другая Ноября 1 числа.","БУРОМКА, мѣстечко Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Въ ономъ бываютъ въ годъ двѣ ярмарки: одна Іюля 24, другая Ноября 1 числа.",2.0,мѣстечко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"БУРОМКА, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Въ ономъ бываютъ въ годъ двѣ ярмарки: одна Іюля 24, другая Ноября 1 числа.</span>",Буромка,Buromka,Буромка,Buromka,22,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78
780,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,Тверского Наместничества,Тверскаго Намѣстничества,33.0,Тверское Наместничество,тверск,Бежецком уезде,Бѣжецкомъ уѣздѣ,86.0,бежецк,тверск|бежецк,2.0,,,"Shiping, a village in the Tver governorship Bezhetsky County. There is an annual fair on September 14, the number to which the inhabitants of the county bring any bread and other syreynye and edible products.","ШИПИНО , село Тверского Наместничества в Бежецком уезде. Здесь бывает годовая ярмарка на 14 число Сентября, на которую из уездов обыватели привозят всякой хлеб и прочие сырейные и съестные товары.","ШИПИНО , село Тверскаго Намѣстничества въ Бѣжецкомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка на 14 число Сентября, на которую изъ уѣздовъ обыватели привозятъ всякой хлѣбъ и прочіе сырейные и съѣстные товары.",,село,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,"ШИПИНО , </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тверскаго Намѣстничества въ Бѣжецкомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка на 14 число Сентября, на которую изъ уѣздовъ обыватели привозятъ всякой хлѣбъ и прочіе сырейные и съѣстные товары.</span>",Шипино,Shipino,Шипино,Shipino,129,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,780
781,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,Киевского Наместничества,Кіевскаго Намѣстничества,13.0,Киевское Наместничество,киевск,Миргородском уезде,Миргородскомъ уѣздѣ,125.0,миргородск,киевск|миргородск,7.0,,,"Shishak, place in Kiev Viceroyalty Myrgorod County. There are two fairs a year: the first day of Pentecost, the second of November 8; traded on the add and weekly on Sundays congresses visitors from county residents of different small goods, there Rodia and do, kak some bread, hot wine, various cattle, sheepskins, skins and so on. Sometimes the Great Russian merchants and come with a red item.","ШИШАКИ , местечко Киевского Наместничества в Миргородском уезде. Бывают здесь в году две ярмарки: первая в день Сошествия Святого Духа, вторая Ноября 8 числа ; торгуют на оных и в еженедельные по Воскресеньям съезды приезжие из уезду жители разными мелкими товарами , там родящимися и делающимися , какъ-то хлебом, горячим вином, разным скотом, овчинами, кожами и проч. Иногда приезжают и Великороссийские купцы с красным товаром.","ШИШАКИ , мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Бываютъ здѣсь въ году двѣ ярмарки: первая въ день Сошествія Святаго Духа, вторая Ноября 8 числа ; торгуютъ на оныхъ и въ еженедѣльные по Воскресеньямъ съѣзды пріѣзжіе изъ уѣзду жители разными мѣлкими товарами , тамъ родящимися и дѣлающимися , какъ-то хлѣбомъ, горячимъ виномъ, разнымъ скотомъ, овчинами, кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",2.0,мѣстечко,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,"ШИШАКИ , </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Бываютъ здѣсь въ году двѣ ярмарки: первая въ день Сошествія Святаго Духа, вторая Ноября 8 числа ; торгуютъ на оныхъ и въ еженедѣльные по Воскресеньямъ съѣзды пріѣзжіе изъ уѣзду жители разными мѣлкими товарами , тамъ родящимися и дѣлающимися , какъ-то хлѣбомъ, горячимъ виномъ, разнымъ скотомъ, овчинами, кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.</span>",Шишаки,Shishaki,Шишаки,Shishaki,129,125.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,5.0,781
782,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,Могилевского Наместничества,Могилевскаго Намѣстничества,16.0,Могилевское Наместничество,могилевск,Могилевского уезде,Могилевскаго уѣздѣ,57.0,могилевск,могилевск|могилевск,,,,"Shklov, Mogilev place governorship and counties. There are in addition to the weekly shambles three fairs that are from different places sbiralsya merchants with goods and a better mother; also in the hold and devious places are reserved.","ШКЛОВ, местечко Могилевского Наместничества и уезду. Здесь бывают кроме еженедельного торгу три ярмарки, на которые из разных мест сбираются купцы с товарами и лучшими материями; также в оном и в окольные места запасаются.","ШКЛОВЪ, мѣстечко Могилевскаго Намѣстничества и уѣзду. Здѣсь бываютъ кромѣ еженедѣльнаго торгу три ярмарки, на которыя изъ разныхъ мѣстъ сбираются купцы съ товарами и лучшими матеріями; также въ ономъ и въ окольныя мѣста запасаются.",,мѣстечко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,BY,http://www.geonames.org/622034,Belarus,"Shkloŭ, Mogilev Province",30.2877,54.2131,"ШКЛОВЪ, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Могилевскаго Намѣстничества и уѣзду. Здѣсь бываютъ кромѣ еженедѣльнаго торгу три ярмарки, на которыя изъ разныхъ мѣстъ сбираются купцы съ товарами и лучшими матеріями; также въ ономъ и въ окольныя мѣста запасаются.</span>",Шклов,Shklov,Шкловъ,"Shklov""",129,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782
783,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,Синбирского Наместничества,Синбирскаго Намѣстничества,30.0,Синбирское Наместничество,синбирск,Курмышском уезде,Курмышскомъ уѣздѣ,215.0,курмышск,синбирск|курмышск,,,,"Shokina, village Sinbirskogo governorship in Kurmysh district. In the hold is fair in the tenth Friday after Easter.","ШОКИНО, село Синбирского Наместничества в Курмышском уезде. В оном бывает ярмарка в десятую пятницу после Пасхи.","ШОКИНО, село Синбирскаго Намѣстничества въ Курмышскомъ уѣздѣ. Въ ономъ бываетъ ярмарка въ десятую пятницу послѣ Пасхи.",1.0,село,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ШОКИНО, </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Синбирскаго Намѣстничества въ Курмыш</span><p><span class=""font0"">скомъ уѣздѣ. Въ ономъ бываетъ ярмарка въ десятую пятницу послѣ Пасхи.</span></p>",Шокино,Shokino,Шокино,Shokino,129,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783
784,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Екатеринославского Наместничества,Екатеринославскаго Намѣстничества,8.0,Екатеринославское Наместничество,екатеринославск,,,,not_in_text,екатеринославск|not_in_text,,,,"SHULGINSK, place Yekaterinoslav region. In the hold of the year there are four fairs.","ШУЛГИНСК , местечко Екатеринославского Наместничества. В оном бывают в году четыре ярмарки.","ШУЛГИНСКЪ , мѣстечко Екатеринославскаго Намѣстничества. Въ ономъ бываютъ въ году четыре ярмарки.",,мѣстечко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ШУЛГИНСКЪ , </span><span class=""font0"" style=""font-style:italic;"">мѣстечко </span><span class=""font0"">Екатеринославскаго Намѣстничества. Въ ономъ бываютъ въ году четыре ярмарки<a name=""bookmark0""></a>.</span>",Шулгинск,Shulginsk,Шулгинскъ,"Shulginsk""",130,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784
785,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Могилевского Наместничества,Могилевскаго Намѣстничества,16.0,Могилевское Наместничество,могилевск,Климовицком уезде,Климовицкомъ уѣздѣ,114.0,климовицк,могилевск|климовицк,,,,"Shumyachi, town of Mogilev governorship in Klimovitskiy County. There are two fairs a year.","ШУМЯЧИ, местечко Могилевского Наместничества в Климовицком уезде. Здесь бывают две ярмарки в году.","ШУМЯЧИ, мѣстечко Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Здѣсь бываютъ двѣ ярмарки въ году.",,мѣстечко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,RU,http://www.geonames.org/493405,Russia,"Shumyachi, Smolensk Oblast",32.42417,53.85833,"ШУМЯЧИ, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Здѣсь бываютъ двѣ ярмарки въ году.</span>",Шумячи,Shumiachi,Шумячи,Shumiachi,130,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785
786,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Олонецкого Наместничества,Олонецкаго Намѣстничества,20.0,Олонецкое Наместничество,олонецк,Повенецком уезде,Повѣнецкомъ уѣздѣ,220.0,повенецк,олонецк|повенецк,,,,"zhung, churchyard Olonets region in Povenets County. In the hold of the year there are two fairs: the first of January, 6, and the second on March 25, to come koi merchants with silk, cotton, worsted and other goods.","ШУНГСКОЙ, погост Олонецкого Наместничества в Повенецком уезде. В оном бывают в году две ярмарки: первая Генваря 6, вторая Марта 25, на кои приезжают купцы с шелковыми, бумажными, гарусными и прочими товарами.","ШУНГСКОЙ, погостъ Олонецкаго Намѣстничества въ Повѣнецкомъ уѣздѣ. Въ ономъ бываютъ въ году двѣ ярмарки: первая Генваря 6, вторая Марта 25, на кои пріѣзжаютъ купцы съ шелковыми, бумажными, гарусными и прочими товарами.",2.0,погостъ,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,"ШУНГСКОЙ, </span><span class=""font0"" style=""font-style:italic;"">погостъ</span><span class=""font0""> Олонецкаго Намѣстничества въ Повѣнецкомъ уѣздѣ. Въ ономъ бываютъ въ году двѣ ярмарки: первая Генваря 6, вторая Марта 25, на кои пріѣзжаютъ купцы съ шелковыми, бумажными, гарусными и прочими товарами.</span>",Шунгской,Shungskoi,Шунгской,Shungskoi,130,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786
787,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Володимерского Наместничества,Володимерскаго Намѣстничества,3.0,Владимерское Наместничество,владимерск,not_иn_text,not_in_text,222.0,шуйск,владимерск|шуйск,,,,"Shuya, from 1778, the city Volodimerskogo governorship. There is an annual fair on July 24, called Boris and Gleb; Yes thereof in the county in the paternal Shartolskogo Nicholas Monastery in the village of navel merchants sell domestic and foreign goods.","ШУЯ, с 1778 году город Володимерского Наместничества. Здесь бывает годовая ярмарка 24 Июля , называемая Борисоглебская ; да оного в уезде в отчине Николаевского Шартольского монастыря в селе Пупках торгуют купцы Российскими и иностранными товарами.","ШУЯ, съ 1778 году городъ Володимерскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка 24 Іюля , называемая Борисоглѣбская ; да онаго въ уѣздѣ въ отчинѣ Николаевскаго Шартольскаго монастыря въ селѣ Пупкахъ торгуютъ купцы Россійскими и иностранными товарами.",1.0,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,RU,http://www.geonames.org/493231,Russia,"Shuya, Ivanovo Oblast",41.38833,56.84865,"ШУЯ, съ 1778 году </span><span class=""font0"" style=""font-style:italic;"">городъ </span><span class=""font0"">Володимерскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка 24 Іюля </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> называемая Борисоглѣбская ; да онаго въ уѣздѣ въ отчинѣ Николаевскаго Шартольскаго монастыря въ селѣ Пупкахъ торгуютъ купцы Россійскими и иностранными товарами.</span>",Шуя,Shuia,Шуя,Shuia,130,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787
788,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Курского Наместничества,Курскаго Намѣстничества,15.0,Курское Наместничество,курск,,,290.0,шчигровск,курск|шчигровск,3.0,,,"Shchigry, from 1779, the city of Kursk governorship. In the hold is one of the year Fair in Pentecost; besides the local townsfolk traded on Sundays peasant petty commodity, bread and meat.","ЩИГРЫ, с 1779 году город Курского Наместничества. В оном бывает одна в году ярмарка в Троицын день; сверх того здешние обыватели торгуют по Воскресеньям мелочным крестьянским товаром, хлебом и припасами.","ЩИГРЫ, съ 1779 году городъ Курскаго Намѣстничества. Въ ономъ бываетъ одна въ году ярмарка въ Троицынъ день; сверхъ того здѣшніе обыватели торгуютъ по Воскресеньямъ мѣлочнымъ крестьянскимъ товаромъ, хлѣбомъ и припасами.",1.0,городъ,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,not_recorded,RU,http://www.geonames.org/495206,Russia,"Shchigry, Kursk Oblast",36.90432,51.87555,"ЩИГРЫ, съ 1779 году </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Курскаго Намѣстничества. Въ ономъ бываетъ одна въ году ярмарка въ Троицынъ день; сверхъ того здѣшніе обыватели торгуютъ по Воскресеньямъ мѣлочнымъ крестьянскимъ товаромъ, хлѣбомъ и припасами.</span>",Щигры,Shchigry,Щигры,Shchigry,130,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,788
789,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,Харьковского Наместничества,Харьковскаго Намѣстничества,37.0,Харьковское Наместничество,харьковск,Сумском уезде,Сумскомъ уѣздѣ,216.0,сумск,харьковск|сумск,2.0,,,"YUNAKOVKA, the village of Kharkov governorship in Sumy district. There is a four-year fair; to discharge the same merchants come with petty goods and hot wine.","ЮНАКОВКА , село Харьковского Наместничества в Сумском уезде. Здесь бывает в году четыре ярмарки; на оные купцы приезжают с мелочными товарами и с горячим вином.","ЮНАКОВКА , село Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Здѣсь бываетъ въ году четыре ярмарки; на оныя купцы пріѣзжаютъ съ мѣлочными товарами и съ горячимъ виномъ.",,село,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,not_recorded,UA,http://www.geonames.org/688077,Ukraine,"Yunakivka, Sums'ka oblast",35.04061,51.12215,"ЮНАКОВКА , </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Здѣсь бываетъ въ году четыре ярмарки; на оныя купцы пріѣзжаютъ съ мѣлочными товарами и съ горячимъ виномъ.</span>",Юнаковка,Iunakovka,Юнаковка,Iunakovka,130,216.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,789
79,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=21,Тульского Наместничества,Тульскаго Намѣстничества,35.0,Тульское Наместничество,тульск,Епифанском уезде,Епифанскомъ уѣздѣ,103.0,епифанск,тульск|епифанск,,,,"BUCHALKI, a village in the Tula governorship Epifanskie County. In the hold is fair on June 26; merchants trading to come out of the cities with a variety of goods in not more.","БУЧАЛКИ , село Тульского Наместничества в Епифанском уезде. В оном бывает ярмарка Июня 26; купцы для торгов приезжают из окрестных городов с различными товарами в не большем количестве.","БУЧАЛКИ , село Тульскаго Намѣстничества въ Епифанскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Іюня 26; купцы для торговъ пріѣзжаютъ изъ окрестныхъ городовъ съ различными товарами въ не большемъ количествѣ.",1.0,село,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not_recorded,RU,http://www.geonames.org/571367,Russia,"Kimovsky District, Tula Oblast",38.77664,53.7559,"БУЧАЛКИ , </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества въ Епифанскомъ уѣздѣ. Въ ономъ бываетъ ярмарка Іюня 26; купцы для торговъ пріѣзжаютъ изъ окрестныхъ городовъ съ различными товарами въ не большемъ количествѣ.</span>",Бучалки,Buchalki,Бучалки,Buchalki,22,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
790,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,Володимерского Наместничества,Володимерскаго Намѣстничества,3.0,Владимерское Наместничество,владимерск,,,213.0,юрьева-польск,владимерск|юрьева-польск,,,,"YURYEV Polish, since 1778, the city Volodimerskogo governorship. Its inhabitants ply yuftyu also petty goods and garden works.","ЮРЬЕВ ПОЛЬСКИЙ, с 1778 году город Володимерского Наместничества. Жители оного промышляют юфтью , также мелочными товарами и огородными работами.","ЮРЬЕВЪ ПОЛЬСКІЙ, съ 1778 году городъ Володимерскаго Намѣстничества. Жители онаго промышляютъ юфтью , также мѣлочными товарами и огородными работами.",,городъ,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,not_recorded,RU,http://www.geonames.org/466215,Russia,"Yuryev-Polsky, Vladimir Oblast",39.67911,56.50339,"ЮРЬЕВЪ ПОЛЬСКІЙ, съ 1778 году </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Володимерскаго Намѣстничества. Жители онаго промышляютъ юфтью , также мѣлочными товарами и огородными работами.</span>",Юрьев Польский,Iur'ev Pol'skii,Юрьевъ Польскій,"Iur'ev"" Pol'skіi",131,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790
791,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,Костромского Наместничества,Костромскаго Намѣстничества,14.0,Костромское Наместничество,кострома,,,,юрьевец поволгский,кострома|юрьевец поволгский,5.0,,,"Yurievets POVOLGSKY, from the same year, the city of Kostroma governorship. Here come the peasants on Monday and Thursday of goods brought bread and food, and with different woods, hay and pots.","ЮРЬЕВЕЦ ПОВОЛГСКИЙ, с того же году город Костромского Наместничества. Сюда приезжают крестьяне в понедельник и четверток товары привозят хлеб и съестные припасы, и с разным лесом, сеном и горшками.","ЮРЬЕВЕЦЪ ПОВОЛГСКІЙ, съ того же году городъ Костромскаго Намѣстничества. Сюда пріѣзжаютъ крестьяне въ понедѣльникъ и четвертокъ товары привозятъ хлѣбъ и съѣстные припасы, и съ разнымъ лѣсомъ, сѣномъ и горшками.",,городъ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,not_recorded,RU,http://www.geonames.org/466258,Russia,"Yuryevets, Ivanovo Oblast",43.1041,57.32007,"ЮРЬЕВЕЦЪ ПОВОЛГСКІЙ, съ того же году </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Костромскаго Намѣстничества. Сюда пріѣзжаютъ крестьяне въ понедѣльникъ и четвертокъ товары привозятъ хлѣбъ и съѣстные припасы, и съ разнымъ лѣсомъ, сѣномъ и горшками.</span>",Юрьевец Поволгский,Iur'evets Povolgskii,Юрьевецъ Поволгскій,"Iur'evets"" Povolgskіi",131,14.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,4.0,791
792,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,Киевского Наместничества,Кіевскаго Намѣстничества,13.0,Киевское Наместничество,киевск,Лубенском уезде,Лубенскомъ уѣздѣ,122.0,лубенск,киевск|лубенск,7.0,,,"Yabluniv, place in Kiev Viceroyalty Lubenskiy County. In the hold of the year there are three fairs: the first day of the Lord cutting off the other day fair Beheading of St. John the Baptist, the third day of the Epiphany. The merchants of these should come to the near lying cities with red, Kramnoy and other goods, with glass and wooden utensils, with small villages of Don fishes; residents sell cattle horses, bread, tar, hot wine and so on. Also brought here for sale to residents Crimean salt.","ЯБЛУНОВ, местечко Киевского Наместничества в Лубенском уезде. В оном бывают в году три ярмарки : первая в день Преполовения Господня, другая в день усекновения честные главы Святого Иоанна Предтечи, третия в день Богоявления Господня. Купцы приезжают на оные из близ лежащих городов с красными , крамными и прочими товарами , с стеклянною и деревянною посудою, с мелкою из Донских станиц рыбою; жители продают рогатой скот лошадей, хлеб, смолу , горячее вино и проч. Привозят также сюда для продажи жителям Крымскую соль.","ЯБЛУНОВЪ, мѣстечко Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Въ ономъ бываютъ въ году три ярмарки : первая въ день Преполовенія Господня, другая въ день усѣкновенія честныя главы Святаго Іоанна Предтечи, третія въ день Богоявленія Господня. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ красными , крамными и прочими товарами , съ стеклянною и деревянною посудою, съ мѣлкою изъ Донскихъ станицъ рыбою; жители продаютъ рогатой скотъ лошадей, хлѣбъ, смолу , горячее вино и проч. Привозятъ также сюда для продажи жителямъ Крымскую соль.",3.0,мѣстечко,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,"ЯБЛУНОВЪ, </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Въ ономъ бываютъ въ году три ярмарки : первая въ день Преполовенія Господня, другая въ день усѣкновенія честныя главы Святаго Іоанна Предтечи, третія въ день Богоявленія Господня. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ красными </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> крамными и прочими товарами </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> съ стеклянною и деревянною посудою, съ мѣлкою изъ Донскихъ станицъ рыбою; жители продаютъ рогатой скотъ лошадей, хлѣбъ, смолу , горячее вино и проч. Привозятъ также сюда для продажи жителямъ Крымскую соль.</span>",Яблунов,Iablunov,Яблуновъ,"Iablunov""",131,122.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,4.0,792
