,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page,lc_translit
808,248,Ивановское,,12.0,33.39586,54.03437,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Smolensk,Russia,555191,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
809,248,Ивановское,,12.0,38.63579,53.95537,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,555192,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
810,248,Ивановское,,12.0,36.70807,53.75756,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,555194,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
811,248,Ивановское,,12.0,37.31667,53.58333,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,555195,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
812,248,Ивановское,,12.0,37.46263,53.56852,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,555196,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
813,248,Ивановское,,12.0,37.76619,53.38706,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,555198,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
814,248,Ивановское,,12.0,35.35677,53.07922,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Orjol,Russia,555200,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
815,248,Ивановское,,12.0,34.91167,57.77111,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tverskaya,Russia,453028,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
816,248,Ивановское,,12.0,40.02409,58.19167,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,6311855,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
817,248,Ивановское,,12.0,40.25884,58.25497,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,6312180,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
818,248,Ивановское,,12.0,38.08412,55.05533,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,873799,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
819,248,Ивановское,,12.0,37.45417,55.42111,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,818073,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
820,248,Ивановское,,12.0,37.14917,54.085,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tula,Russia,819780,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
821,248,Ивановское,,12.0,36.23931,53.07995,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Orjol,Russia,820998,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
822,248,Ивановское,,12.0,33.89861,55.4725,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Smolensk,Russia,811481,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
823,248,Ивановское,,12.0,33.45528,54.96611,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Smolensk,Russia,812468,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
824,248,Ивановское,,12.0,35.60707,55.92999,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,813975,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
825,248,Ивановское,,12.0,35.796,55.90826,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,814054,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
826,248,Ивановское,,12.0,38.44594,58.0114,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7459863,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
827,248,Ивановское,,12.0,38.85284,58.28616,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7459654,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
828,248,Ивановское,,12.0,37.9729,58.1893,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7591370,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
829,248,Ивановское,,12.0,37.2758,57.9492,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tverskaya,Russia,7585740,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
830,248,Ивановское,,12.0,37.2608,57.8327,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tverskaya,Russia,7585788,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
831,248,Ивановское,,12.0,37.6402,57.987,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7586187,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
832,248,Ивановское,,12.0,37.7939,57.8595,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7586215,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
833,248,Ивановское,,12.0,38.7764,57.9927,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7587175,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
834,248,Ивановское,,12.0,38.8711,57.9677,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7587220,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
835,248,Ивановское,,12.0,38.103,57.4382,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7587945,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
836,248,Ивановское,,12.0,38.4805,57.2691,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Jaroslavl,Russia,7588213,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
837,248,Ивановское,,12.0,36.0891,56.4613,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Tverskaya,Russia,7601263,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
838,248,Ивановское,,12.0,36.7216,56.106,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,7601474,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
839,248,Ивановское,,12.0,35.04082,58.31478,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Novgorod,Russia,7415514,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
840,248,Ивановское,,12.0,36.23794,53.0808,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Orjol,Russia,555199,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
841,248,Ивановское,,12.0,37.09917,55.7925,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Калужскаго Намѣстничества близъ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изъ Малаго Ярославца и изъ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.",Ивановское,Ivanovskoye,Ивановское,Moskovskaya,Russia,555174,RU,http://api.geonames.org/search?name=%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,48,Ivanovskoe
