,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page,lc_translit
392,157,Гнильской,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=33,"ГНИЛЬСКОЙ, погостъ Псковскаго Намѣстничества въ Островскомъ уѣздѣ. Здѣсь бываетъ ярмарка въ Маіѣ мѣсяцѣ; купцы пріѣзжаютъ изъ Пскова съ разными мѣлочньми товарами.",ГНИЛЬСКОЙ,not_found,ГНИЛЬСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%9D%D0%98%D0%9B%D0%AC%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Островскомъ уѣздѣ,34,Gnil'skoi
393,157,Гнильской,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=33,"ГНИЛЬСКОЙ, погостъ Псковскаго Намѣстничества въ Островскомъ уѣздѣ. Здѣсь бываетъ ярмарка въ Маіѣ мѣсяцѣ; купцы пріѣзжаютъ изъ Пскова съ разными мѣлочньми товарами.",ГНИЛЬСКОЙ,not_found,ГНИЛЬСКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%9D%D0%98%D0%9B%D0%AC%D0%A1%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Островскомъ уѣздѣ,34,Gnil'skoi
400,161,Гомля,,113.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=34,"ГОМЛЯ, мѣстечко того же Намѣстничества въ Рогачевскомъ уѣздѣ. Здѣсь бываетъ въ году три ярмарки.",ГОМЛЯ,not_found,ГОМЛЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%9E%D0%9C%D0%9B%D0%AF&username=jaguillette&featureClass=P&type=json&south=51.9042&west=29.5408&north=55.194&east=32.863,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Рогачевскомъ уѣздѣ,35,Gomlia
463,172,Гребенишки,,24.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=35,"ГРЕБЕНИШКИ , мѣстечко Полотскаго Намѣстничества въ",ГРЕБЕНИШКИ,not_found,ГРЕБЕНИШКИ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%A0%D0%95%D0%91%D0%95%D0%9D%D0%98%D0%A8%D0%9A%D0%98&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,36,Grebenishki
478,179,Густиново,,73.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=36,"ГУСТИНОВО, село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Апрѣля 23 дня, на кокоторую товары привозятъ изъ Каширы , изъ Тулы, Серпухова, Венева и Зарайска по малому числу москотильной мѣлочнои , а паче отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ , воскъ и прочее деревянное издѣлье.",ГУСТИНОВО,not_found,ГУСТИНОВО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%93%D0%A3%D0%A1%D0%A2%D0%98%D0%9D%D0%9E%D0%92%D0%9E&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,37,Gustinovo
480,181,Даймино,Даймикъ,15.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=37,"ДАЙМИНО, или ДАЙМИКЪ, село Курскаго Намѣстничества въ Щигровской округѣ; въ немъ бываютъ знатныя ярмарки.",ДАЙМИНО,not_found,ДАЙМИНО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%90%D0%99%D0%9C%D0%98%D0%9D%D0%9E&username=jaguillette&featureClass=P&type=json&south=47.716667&west=32.183333&north=55.716667&east=40.183333,geonames,Курскаго Намѣстничества,Курского Наместничества,курск,not_in_text,38,Daimino
481,182,Далматовъ,,23.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=37,"ДАЛМАТОВЪ, городъ Пермскаго Намѣстничества. Въ немъ какъ весною, Маія 9, такъ и зимою 6 числа Декабря , то есть въ день праздника Ни полая Чудотворца, бываетъ великая ярмарка , которая продолжается до 13 числа Декабря же , а иногда и болѣе; на оную пріѣзжаютъ купцы изъ близъ лежащихъ Сибирскихъ городовъ. Сія ярмарка особливо умножилась отъ упадка бывшей въ Катайскомъ острогѣ, не далеко оттуда лежащемъ , ярмарки , въ близости Башкиръ, которые на оную много рогатаго скота и лошадей на продажу пригоняютъ.",ДАЛМАТОВ,not_found,ДАЛМАТОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%90%D0%9B%D0%9C%D0%90%D0%A2%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=54.013889&west=52.248889&north=62.013889&east=60.248889,geonames,Пермскаго Намѣстничества,Пермского Наместничества,пермск,not_in_text,38,"Dalmatov"""
494,189,Динабургъ,,24.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=38,"ДИНАБУРГЪ, городъ Полотскаго Намѣстничества, Въ семъ городѣ положено по привиллегіи три въ году ярмарки: первая Генваря 6, вторая Іюня 24, третія Сентября 8; но нынѣ ихъ не бываетъ ; въ уѣздѣ же сего города въ пятидесяти шести селахъ бываютъ; только торги, на коихъ тутошніе жители и Рижскіе обыватели торгуютъ мѣлочными Нѣмецкими товарами.",ДИНАБУРГ,not_found,ДИНАБУРГ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%98%D0%9D%D0%90%D0%91%D0%A3%D0%A0%D0%93&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,not_in_text,39,"Dinaburg"""
505,192,Дмитровская,,8.0,not_found,not_found,крѣпость,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=39,"ДМИТРОВСКАЯ, крѣпость Екатеринославскаго Намѣстничества. Въ оной бываетъ въ году три ярмарки.",ДМИТРОВСКАЯ,not_found,ДМИТРОВСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%9C%D0%98%D0%A2%D0%A0%D0%9E%D0%92%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,40,Dmitrovskaia
507,194,Домницкой,,131.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=39,"ДОМНИЦКОЙ, монастырь Черниговскаго Намѣстничества и уѣзду. При ономъ. бываетъ",ДОМНИЦКОЙ,not_found,ДОМНИЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%9E%D0%9C%D0%9D%D0%98%D0%A6%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=47.5&west=27.3&north=55.5&east=35.3,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,Черниговскаго уѣздѣ,40,Domnitskoi
508,194,Домницкой,,131.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=39,"ДОМНИЦКОЙ, монастырь Черниговскаго Намѣстничества и уѣзду. При ономъ. бываетъ",ДОМНИЦКОЙ,not_found,ДОМНИЦКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%9E%D0%9C%D0%9D%D0%98%D0%A6%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=47.5&west=27.3&north=55.5&east=35.3,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,Черниговскаго уѣздѣ,40,Domnitskoi
509,195,Донковъ,,28.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=39,"ДОНКОВЪ, городъ Рязанскаго Намѣстничества. Бываютъ здѣсь двѣ въ году ярмарки : первая въ пятницу десятой , вторая въ пятницу второй надесять недѣли по Пасхѣ. Пріѣзжаютъ на оныя купцы съ разными мѣлочными товарами.",ДОНКОВ,not_found,ДОНКОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%9E%D0%9D%D0%9A%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=53.0517&west=38.154&north=55.9254&east=41.6952,geonames,Рязанскаго Намѣстничества,Рязанского Наместничества,рязанск,not_in_text,40,"Donkov"""
513,197,Дрицаны,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=39,"ДРИЦАНЫ, мѣстечко Полотскаго Намѣстничества въ Динабургскомъ уѣздѣ. Здѣсь бываютъ въ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномъ и пивомъ.",ДРИЦАНЫ,not_found,ДРИЦАНЫ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A0%D0%98%D0%A6%D0%90%D0%9D%D0%AB&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабургскомъ уѣздѣ,40,Dritsany
514,198,Дубецкой,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=40,"ДУБЕЦКОЙ, погостъ Псковскаго Намѣстничества въ Островскомъ уѣздѣ. Здѣсь бываетъ ярмарка въ Іюнѣ мѣсяцѣ; купцы пріѣзжаютъ изъ Пскова съ разными товарами.",ДУБЕЦКОЙ,not_found,ДУБЕЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A3%D0%91%D0%95%D0%A6%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Островскомъ уѣздѣ,41,Dubetskoi
515,198,Дубецкой,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=40,"ДУБЕЦКОЙ, погостъ Псковскаго Намѣстничества въ Островскомъ уѣздѣ. Здѣсь бываетъ ярмарка въ Іюнѣ мѣсяцѣ; купцы пріѣзжаютъ изъ Пскова съ разными товарами.",ДУБЕЦКОЙ,not_found,ДУБЕЦКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A3%D0%91%D0%95%D0%A6%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Островскомъ уѣздѣ,41,Dubetskoi
516,199,Дубковъ,,112.0,not_found,not_found,пригородъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=40,"ДУБКОВЪ, пригородъ того же Намѣстничества и уѣзду. Здѣсь бываютъ годовыя ярмарки: 1 въ Преображеніе Господне , 2 въ день Сошествія Святаго Духа.",ДУБКОВ,not_found,ДУБКОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A3%D0%91%D0%9A%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Псковскаго уѣздѣ,41,"Dubkov"""
539,203,Дубровна,,16.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=40,"ДУБРОВНА, мѣстечко Могилевскаго Намѣстничества. Здѣсь бываетъ въ году три ярмарки.",ДУБРОВНА,not_found,ДУБРОВНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A3%D0%91%D0%A0%D0%9E%D0%92%D0%9D%D0%90&username=jaguillette&featureClass=P&type=json&south=51.9042&west=29.5408&north=55.194&east=32.863,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,not_in_text,41,Dubrovna
540,204,Дукштилагъ,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=40,"ДУКШТИЛАГЪ, мѣстечко Полотскаго Намѣстничества въ Динабургскомъ уѣздѣ. Въ семъ мѣстѣ бываютъ въ году двѣ ярмарки ; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами , виномъ и пивомъ.",ДУКШТИЛАГ,not_found,ДУКШТИЛАГ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%A3%D0%9A%D0%A8%D0%A2%D0%98%D0%9B%D0%90%D0%93&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабургскомъ уѣздѣ,41,"Dukshtilag"""
549,208,Дѣдиловъ,,46.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=41,"ДѢДИЛОВЪ, слобода Тульскаго Намѣстничества въ Бѣлевскомъ уѣздѣ. Здѣсь бываетъ ярмарка Іюля 5 и 16 чиселъ; пріѣзжаютъ на оную изъ ближнихъ городовъ съ мѣлочными для крестьянства товарами.",ДЕДИЛОВ,not_found,ДЕДИЛОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%94%D0%95%D0%94%D0%98%D0%9B%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Бѣлевскомъ уѣздѣ,42,"Dedilov"""
551,210,Егорьевское Заднее,,4.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=41,"ЕГОРЬЕВСКОЕ ЗАДНЕЕ , село Вологодскаго Намѣстничества по Кубенеокму заозерью. Въ воскресные дни бываютъ здѣсь еженедѣльные торги.",ЕГОРЬЕВСКОЕ ЗАДНЕЕ,not_found,ЕГОРЬЕВСКОЕ ЗАДНЕЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%93%D0%9E%D0%A0%D0%AC%D0%95%D0%92%D0%A1%D0%9A%D0%9E%D0%95+%D0%97%D0%90%D0%94%D0%9D%D0%95%D0%95&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,42,Egor'evskoe Zadnee
552,211,Екатерининская,Халань,13.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=41,"ЕКАТЕРИНИНСКАЯ, ХАЛАНЬ тожь, слобода Кіевскаго Намѣстничества около мѣстечка Яблунева. Въ оной бываютъ три въ году ярмарки; купцы на оныя пріѣзжаютъ съ разными товарами.",ЕКАТЕРИНИНСКАЯ,not_found,ЕКАТЕРИНИНСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%9A%D0%90%D0%A2%D0%95%D0%A0%D0%98%D0%9D%D0%98%D0%9D%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,not_in_text,42,Ekaterininskaia
556,214,Елимской,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕЛИМСКОЙ, погостъ Псковскаго Намѣстничества въ уѣздѣ города Острова. Здѣсь бываетъ ярмарка въ Іюнѣ мѣсяцѣ; купцы на оную пріѣзжаютъ изъ Пскова съ разными мѣлочными товарами.",ЕЛИМСКОЙ,not_found,ЕЛИМСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%9B%D0%98%D0%9C%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Острова,43,Elimskoi
557,214,Елимской,,104.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕЛИМСКОЙ, погостъ Псковскаго Намѣстничества въ уѣздѣ города Острова. Здѣсь бываетъ ярмарка въ Іюнѣ мѣсяцѣ; купцы на оную пріѣзжаютъ изъ Пскова съ разными мѣлочными товарами.",ЕЛИМСКОЙ,not_found,ЕЛИМСКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%9B%D0%98%D0%9C%D0%A1%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=55.1937102573&west=24.1218047142&north=59.0651312501&east=32.1900482178,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Острова,43,Elimskoi
558,215,Елисаветъ-Градъ,,8.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕЛИСАВЕТЪ-ГРАДЪ, городъ Екатеринославскаго Намѣстничества. Въ ономъ бываетъ въ году четыре ярмарки.",ЕЛИСАВЕТЪ-ГРАД,not_found,ЕЛИСАВЕТЪ-ГРАД,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%9B%D0%98%D0%A1%D0%90%D0%92%D0%95%D0%A2%D0%AA-%D0%93%D0%A0%D0%90%D0%94&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,43,"Elisavet""-Grad"""
560,217,Енисейскъ,,34.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕНИСЕЙСКЪ, городъ Тобольскаго Намѣстничества. Въ ономъ бываетъ однажды въ годъ ярмарка въ началѣ Августа мѣсяца. Встрѣчаются здѣсь купцы на водяномъ пути изъ Тобольска и изъ Иркутска, изъ которыхъ иные промѣнявъ товары , тѣмъ же путемъ назадъ возвращаются, а иные намѣренной свой водяной путь далѣе производятъ.",ЕНИСЕЙСК,not_found,ЕНИСЕЙСК,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%9D%D0%98%D0%A1%D0%95%D0%99%D0%A1%D0%9A&username=jaguillette&featureClass=P&type=json&south=54.195278&west=64.258056&north=62.195278&east=72.258056,geonames,Тобольскаго Намѣстничества,Тобольского Наместничества,тобольск,not_in_text,43,"Eniseisk"""
562,219,Ерахтура,,71.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕРАХТУРА, село Рязанскаго Намѣстничества въ Касимовскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка Іюня 29, сверхъ каждонедѣльнаго торгу, бываемаго по пятницамъ.",ЕРАХТУРА,not_found,ЕРАХТУРА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%A0%D0%90%D0%A5%D0%A2%D0%A3%D0%A0%D0%90&username=jaguillette&featureClass=P&type=json&south=53.0517&west=38.154&north=55.9254&east=41.6952,geonames,Рязанскаго Намѣстничества,Рязанского Наместничества,рязанск,Касимовскомъ уѣздѣ,43,Erakhtura
563,220,Еременцово,,136.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=42,"ЕРЕМЕНЦОВО, село Ярославскаго Намѣстничества и уѣзду. Здѣсь бываетъ годовая Покров-ская ярмарка Октября въ 1 день , а недѣльные торжки по вторникамъ. На оную ярмарку купеческіе люди пріѣзжаютъ изъ Ярославля, Романова, Углича , изъ Борисоглѣбска, изъ Рыбнаго и изъ разныхъ селъ съ мѣлочными на продажу крестьянамъ товарами, также съ москотильными и прочими, а въ недѣльные торжки продаютъ крестьяне хлѣбъ.",ЕРЕМЕНЦОВО,not_found,ЕРЕМЕНЦОВО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%A0%D0%95%D0%9C%D0%95%D0%9D%D0%A6%D0%9E%D0%92%D0%9E&username=jaguillette&featureClass=P&type=json&south=53.616667&west=35.85&north=61.616667&east=43.85,geonames,Ярославскаго Намѣстничества,Ярославского Наместничества,ярославск,Ярославскаго уѣздѣ,43,Erementsovo
564,221,Еремѣевка,,88.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=43,"ЕРЕМѢЕВКА, мѣстечко Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Здѣсь бываетъ въ годъ четыре ярмарки : первая въ день Преполовенія Господня , вторая въ день Петра и Павла, третія въ день Св. Димитрія, четвертая о всеѣдной недѣлѣ.",ЕРЕМЕЕВКА,not_found,ЕРЕМЕЕВКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%A0%D0%95%D0%9C%D0%95%D0%95%D0%92%D0%9A%D0%90&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Лубенскомъ уѣздѣ,44,Eremeevka
565,222,Еске,,45.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=43,"ЕСКЕ, село Тверскаго Намѣстничества въ Бѣжецкомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка; съѣзжаются на оную купцы съ мѣлочнымъ лавочнымъ товаромъ.",ЕСКЕ,not_found,ЕСКЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%95%D0%A1%D0%9A%D0%95&username=jaguillette&featureClass=P&type=json&south=52.857828&west=31.921928&north=60.857828&east=39.921928,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Бѣжецкомъ уѣздѣ,44,Eske
569,226,Жовнинъ,,88.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=43,"ЖОВНИНЪ, мѣстечко Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Здѣсь бываетъ въ году двѣ ярмарки: одна въдень Вознесенія Христова, другая Сентября 1 дня.",ЖОВНИН,not_found,ЖОВНИН,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%96%D0%9E%D0%92%D0%9D%D0%98%D0%9D&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Лубенскомъ уѣздѣ,44,"Zhovnin"""
580,235,Зинковъ,Зѣнковъ,38.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=45,"ЗИНКОВЪ, или ЗѢНКОВЪ, городъ Черниговскаго Намѣстничества. Въ ономъ бываетъ въ годъ четыре ярмарки : первая Іюня 25 , въ день С. Іоанна Крестителя , вторая 15 Августа , въ день успенія Пресвятыя Богородицы, третія Октября 1, въ день Покрова Пресвятыя Богородицы , четвертая Декабря б, въ день Святителя Николая. На оныхъ торгуютъ разнымъ скотомъ, хлѣбомъ и съѣстными припасами. Здѣсь бываютъ и еженедѣльные торжки въ понедѣльникъ и пятокъ, и торгуютъ на оныхъ хлѣбомъ.",ЗИНКОВ,not_found,ЗИНКОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%97%D0%98%D0%9D%D0%9A%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=47.5&west=27.3&north=55.5&east=35.3,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,not_in_text,46,"Zinkov"""
581,236,Змѣевѣ,,69.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=45,"ЗМѢЕВѢ, слобода Харьковскаго Намѣстничества въ уѣздѣ города Изюма. Въ оной бываютъ въ году три ярмарки : первая Іюня 29, въ день Св. Апостоловъ Петра и Павла, вторая Сентября 1, въ день Симеона Столпника, третія Октября 14, на день Параскевы. Купцы пріѣзжаютъ на оныя изъ разныхъ Россійскихъ городовъ съ шелковыми , шерстяными , бумажными и прочими товарами.",ЗМЕЕВЕ,not_found,ЗМЕЕВЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%97%D0%9C%D0%95%D0%95%D0%92%D0%95&username=jaguillette&featureClass=P&type=json&south=48.4869&west=33.5563&north=51.5689&east=38.2875,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Изюма,46,Zmeeve
731,249,Ивановцы,,8.0,not_found,not_found,шанцъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВЦЫ, шанцъ Екатеринославскаго Намѣстничества. Въ ономъ бываютъ въ году двѣ ярмарки.",ИВАНОВЦЫ,not_found,ИВАНОВЦЫ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%92%D0%90%D0%9D%D0%9E%D0%92%D0%A6%D0%AB&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,48,Ivanovtsy
753,256,Инжавенье,,133.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=48,"ИНЖАВЕНЬЕ, село разныхъ Помѣщиковъ Тамбовскаго Намѣстничества въ Шатскомъ уѣздѣ. Здѣсь бываютъ ярмарки въ девятую , десятую и одинадцатую пятницы по Пасхѣ; на оныхъ торгуютъ купцы холстомъ, пенькою и прочимъ.",ИНЖАВЕНЬЕ,not_found,ИНЖАВЕНЬЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%9D%D0%96%D0%90%D0%92%D0%95%D0%9D%D0%AC%D0%95&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,Шатскомъ уѣздѣ,49,Inzhaven'e
